vars,NPV_a,NPV_b,PreyDeficit,PredatorDeficit
"[0.2345736202381553, 0.317921509607363, 0.6542144095217444, 0.06813896732974767, 0.38924444780604484, 0.9701964280579852, 0.37252220680961823, 0.3268720491758629, 0.5583949118190136, 0.8568898014313733, 0.08836118685642513, 0.03907572605856091, 0.37674282251629765, 0.39337976670326036, 0.8006163837711117, 0.1489037126118683, 0.8524834196843897, 0.4322336675718108, 0.30871736291311036, 0.05575240196102771]",21.09886641240051,50.716469254567876,0.04831956429116224,0.14738525609504874
"[0.4015306384727191, 0.7492364389272903, 0.664093418565064, 0.6490900714918696, 0.7257805107651987, 0.09777330329810907, 0.2621658740948708, 0.2567142400557332, 0.26649230445259364, 0.6415066713852752, 0.8019171510735689, 0.042167265049531055, 0.465331516878399, 0.38638385120742136, 0.5872089336485381, 0.18418684434213628, 0.5736869617588612, 0.14832464800241474, 0.34539404951497255, 0.2793643453052006]",2614.201075801979,224.48511676915797,0.18393322928802416,0.5688609618694193
"[0.24645992399744154, 0.5082501336813732, 0.6929708399966199, 0.23918490712231089, 0.132782356476828, 0.5455186486421878, 0.32057173513900894, 0.02934011467478792, 0.453190098440558, 0.09628252432667606, 0.6021925006690109, 0.5428793500537623, 0.7762322194846699, 0.11254580321021268, 0.579551446559115, 0.1899489786864481, 0.1125473116839093, 0.10830058472847892, 0.44816125904726845, 0.33915135241217664]",1090.4848048202587,144.01253321638399,0.10035255454185356,0.4174214615416069
"[0.8557906367143446, 0.5335519354304767, 0.22129939646441382, 0.4684213554542615, 1.0, 0.5605798863416344, 0.05496779952963207, 0.4359986324285829, 1.0, 0.8743196767376136, 0.4868721267401927, 0.0718834787357489, 0.5704520229657872, 1.0, 0.5351140705575161, 0.04184938016380287, 0.20539295071967356, 0.9678970835262503, 0.655307216044988, 0.7744481751590012]",1182.8816392887436,182.19190468700515,0.09801732738508807,0.45822699831718855
"[0.24645992399744154, 0.5082501336813732, 0.6904293873823505, 0.23918490712231089, 0.132782356476828, 0.5455186486421878, 0.32396067654741445, 0.02934011467478792, 0.453190098440558, 0.09628252432667606, 0.6021925006690109, 0.5428793500537623, 0.7762322194846699, 0.11254580321021268, 0.579551446559115, 0.19232548518953102, 0.1125473116839093, 0.10830058472847892, 0.45527477698045377, 0.16891547142332325]",1162.6642949976851,96.97140069835925,0.10935812035837819,0.3233404399032411
"[0.04073307025776106, 0.4334678068134989, 1.0, 0.31535824850241073, 0.8157283938525115, 0.2857101814141065, 0.32018322421330486, 0.2602366495223898, 0.6788877239386634, 0.3178646698839798, 0.5776959049247468, 0.7251310898054998, 0.3494614836147352, 0.5730616272910278, 0.21240435089652404, 0.14649433423294156, 1.0, 0.643312179218365, 0.783740063814965, 0.756250122480229]",1237.396302723637,305.2198830042422,0.08848136986178368,0.6357839259066461
"[0.9459967489431215, 0.9512618547622937, 0.8036332234729504, 0.16093240719150204, 0.9491841796640821, 0.6458926483470824, 0.9235180842552572, 0.4859833788599248, 0.7376679541008361, 0.6585595861548529, 0.3647366338885381, 0.9462508013515877, 0.9185857092954302, 0.25948891676357755, 0.24060154465158334, 0.8038061804304638, 0.2577478160522645, 0.9655178476672326, 0.9219591499450656, 0.17796228818922233]",4578.58306655325,0.457389214169611,0.3864704698188084,0.4088062812008791
"[0.1888807417207743, 0.9040510357435889, 0.4174075348419797, 0.18038066306908984, 0.2399873686030013, 0.09648521482890504, 0.16088952959850256, 0.40129820897995794, 0.24864393924480366, 0.1503949534742789, 0.6149306807017334, 0.35359456597813466, 0.3791329582175679, 0.5614336937492903, 0.33665023177363673, 0.24462472587642103, 0.006228933026166561, 0.25319267401493073, 0.45322474326358797, 0.728529209081608]",946.3018313548995,51.74330679190523,0.09785677954177831,0.20673295555547375
"[0.894738133772518, 0.3606308033539045, 0.8049399850885602, 0.7412399985767736, 0.6261592472118558, 0.20829314242338792, 0.1323492242761639, 0.03299359701365151, 0.6492373033116182, 0.8214578619736727, 0.0766121921116778, 0.7801233731614717, 0.932926963856549, 0.8056587005697009, 0.6209572111031303, 0.9896041932592036, 0.8959223064196052, 0.5312008875763958, 0.9146474715948366, 0.849840609865982]",1608.0493261729325,245.53462578032352,0.0980030234319496,0.5433393168400824
"[0.1696036125573538, 0.23352179336673873, 0.7230891946830816, 0.8282695053667368, 0.23290431406888035, 0.5508070387639357, 0.8915609466987887, 0.6506995076922915, 0.3710576467860084, 0.4388341134298336, 0.08693743186377245, 0.6801220334194462, 0.9009668746673936, 0.644456309506864, 0.5605427168271483, 0.8266400886225088, 0.7583144798006705, 0.9530011666846785, 0.8448056066324737, 0.4192990411074182]",2393.6042978445307,190.32194356362382,0.1588347612617395,0.5024285136445733
