vars,a,b,c,d,h,K,m,sigmaX,NPV_a,NPV_b,PreyDeficit,PredatorDeficit
"[0.6314690610048542, 0.2440706858259104, 0.509203414441892, 0.0, 0.4035862871358682, 0.23023882485989133, 0.8480391195824282, 0.7736695219030195, 0.3059500662313822, 0.0861925356012565, 0.33661384815353634, 0.9418534259574572]",0.011045952023535335,0.8977726247781553,0.7556846809073885,0.08940248481646677,0.3447685567155068,2532.575783072902,0.4224347889082425,0.009171790286109333,4245.833294226583,4664.784704809585,0.5108494979654676,0.0
"[0.6314690610048542, 0.2440706858259104, 0.509203414441892, 0.0, 0.4035862871358682, 0.23023882485989133, 0.8480391195824282, 0.7736695219030195, 0.3059500662313822, 0.0861925356012565, 0.33661384815353634, 0.9418534259574572]",0.025550592494050686,0.8791308956319753,0.400718085017439,0.10132799715226562,0.8421154583579493,1488.1594755636834,0.20852731888456008,0.00766777643277498,2121.1477157342306,1007.9195487340419,0.24697993491480102,0.544441872372522
"[0.6314690610048542, 0.2440706858259104, 0.509203414441892, 0.0, 0.4035862871358682, 0.23023882485989133, 0.8480391195824282, 0.7736695219030195, 0.3059500662313822, 0.0861925356012565, 0.33661384815353634, 0.9418534259574572]",0.04031758737490367,0.76073318800145,0.8261707582406366,0.15441245202962597,0.2567527286031528,2433.287889363859,0.18795258144227006,0.005841036185185463,96.94259704828502,2184.6540827541116,0.9896585251070972,0.8520078654535514
"[0.6314690610048542, 0.2440706858259104, 0.509203414441892, 0.0, 0.4035862871358682, 0.23023882485989133, 0.8480391195824282, 0.7736695219030195, 0.3059500662313822, 0.0861925356012565, 0.33661384815353634, 0.9418534259574572]",0.030312726457996736,0.5221119822164373,0.8901572762374719,0.1765347513153228,0.5469318699865207,3234.528170947814,0.6972301059371748,0.00481075377749177,6071.238352626461,2253.1068347558034,0.4725874894490652,0.19492455895529462
"[0.6314690610048542, 0.2440706858259104, 0.509203414441892, 0.0, 0.4035862871358682, 0.23023882485989133, 0.8480391195824282, 0.7736695219030195, 0.3059500662313822, 0.0861925356012565, 0.33661384815353634, 0.9418534259574572]",0.03964030588031362,0.2721773246947936,0.8120483472136333,0.12452917565634189,0.47657046109575707,3056.938281917275,1.4048579241940111,0.002378332828139266,1462.2567326540875,194.82487002423474,0.046764640581931714,0.5916994301846914
"[0.6314690610048542, 0.2440706858259104, 0.509203414441892, 0.0, 0.4035862871358682, 0.23023882485989133, 0.8480391195824282, 0.7736695219030195, 0.3059500662313822, 0.0861925356012565, 0.33661384815353634, 0.9418534259574572]",0.013629135989467526,0.5930636364726197,0.3454769649059213,0.1812432860009952,0.43325256583872274,3832.1289910919754,0.19348666924781138,0.003987247231882441,1435.182019976799,495.26362990685664,0.9540707868328709,0.7765518718411744
"[0.6314690610048542, 0.2440706858259104, 0.509203414441892, 0.0, 0.4035862871358682, 0.23023882485989133, 0.8480391195824282, 0.7736695219030195, 0.3059500662313822, 0.0861925356012565, 0.33661384815353634, 0.9418534259574572]",0.0415567577690917,0.9808124741151653,0.3615704431572334,0.1329873214017116,0.22282060687188424,2297.3082401884885,0.958388034809806,0.005600428692754546,2908.6809730879036,493.2293189343282,0.11581305902792033,0.6775539486954063
"[0.6314690610048542, 0.2440706858259104, 0.509203414441892, 0.0, 0.4035862871358682, 0.23023882485989133, 0.8480391195824282, 0.7736695219030195, 0.3059500662313822, 0.0861925356012565, 0.33661384815353634, 0.9418534259574572]",0.03938138051615496,0.8724346107188811,0.7876110921332851,0.1717263980773519,0.07740092635981105,3608.1388999011465,1.2183930009450026,0.009797779770108664,5797.984959606211,544.8546512157026,0.12992560241596793,0.6450109045193193
"[0.6314690610048542, 0.2440706858259104, 0.509203414441892, 0.0, 0.4035862871358682, 0.23023882485989133, 0.8480391195824282, 0.7736695219030195, 0.3059500662313822, 0.0861925356012565, 0.33661384815353634, 0.9418534259574572]",0.00637306459137479,0.6099204309882302,0.3643811051615184,0.19229752239648196,0.45565411509642956,3766.039103649714,0.558360092990606,0.002426497330505943,3620.596142184848,427.64902281730343,0.12684325643359215,0.7105210736275098
"[0.6314690610048542, 0.2440706858259104, 0.509203414441892, 0.0, 0.4035862871358682, 0.23023882485989133, 0.8480391195824282, 0.7736695219030195, 0.3059500662313822, 0.0861925356012565, 0.33661384815353634, 0.9418534259574572]",0.016039353181893583,0.9471993634093551,0.6873624650555572,0.1369762021497914,0.3120195222869214,2386.0985124718222,0.15580067431838943,0.0010744437612598711,510.3424977378714,1327.531962529642,0.98284301987104,0.9138218121957754
"[0.6314690610048542, 0.2440706858259104, 0.509203414441892, 0.0, 0.4035862871358682, 0.23023882485989133, 0.8480391195824282, 0.7736695219030195, 0.3059500662313822, 0.0861925356012565, 0.33661384815353634, 0.9418534259574572]",0.017649570194310134,0.5297926108127173,0.3510983171923856,0.17211675649476393,0.4311078223276798,3062.665915556275,1.3382313449995205,0.004936631016041008,1468.8733149382338,165.79799692044838,0.0220881327446038,0.8802970501196927
"[0.6314690610048542, 0.2440706858259104, 0.509203414441892, 0.0, 0.4035862871358682, 0.23023882485989133, 0.8480391195824282, 0.7736695219030195, 0.3059500662313822, 0.0861925356012565, 0.33661384815353634, 0.9418534259574572]",0.007878684886793972,0.13791608168668515,0.31023826811796146,0.06830103756441683,0.4280803931574428,1238.125707794269,0.9166898745316882,0.0017522844466687374,583.7926681919463,207.35167008821657,0.11608813986025077,0.8235327309623764
"[0.6314690610048542, 0.2440706858259104, 0.509203414441892, 0.0, 0.4035862871358682, 0.23023882485989133, 0.8480391195824282, 0.7736695219030195, 0.3059500662313822, 0.0861925356012565, 0.33661384815353634, 0.9418534259574572]",0.022243222866773056,0.5847183766002094,0.47290271526408306,0.06615762045936044,0.3133696696703935,2290.1446378317264,1.0305516192602624,0.0029968627301472225,2221.8337328980897,376.3245602287157,0.11930335224842965,0.6948790961437095
"[0.6314690610048542, 0.2440706858259104, 0.509203414441892, 0.0, 0.4035862871358682, 0.23023882485989133, 0.8480391195824282, 0.7736695219030195, 0.3059500662313822, 0.0861925356012565, 0.33661384815353634, 0.9418534259574572]",0.046282822525631144,0.9580914001839412,0.5335599478600259,0.07253981432090889,0.18144759579354855,1038.2059533711983,1.1460413946592019,0.00928829450782457,767.445221417777,284.78096109183156,0.0630141090802174,0.6725753220629673
"[0.6314690610048542, 0.2440706858259104, 0.509203414441892, 0.0, 0.4035862871358682, 0.23023882485989133, 0.8480391195824282, 0.7736695219030195, 0.3059500662313822, 0.0861925356012565, 0.33661384815353634, 0.9418534259574572]",0.005531319247648412,0.08904520649823798,0.3402337853389868,0.1504267064146682,0.870199007986054,3554.552451648519,0.5103590855389784,0.008967472745875602,1918.721325035018,280.40212210702055,0.39078019389359553,0.7602778284889403
"[0.6314690610048542, 0.2440706858259104, 0.509203414441892, 0.0, 0.4035862871358682, 0.23023882485989133, 0.8480391195824282, 0.7736695219030195, 0.3059500662313822, 0.0861925356012565, 0.33661384815353634, 0.9418534259574572]",0.009630200912325384,0.8623057621777943,0.948688278019109,0.08344400950626542,0.6619584715368679,1993.2761273206565,0.40440031574825275,0.004694561696710659,5084.371381900627,2672.3453205493543,0.3636681177293631,0.28319207176558814
"[0.6314690610048542, 0.2440706858259104, 0.509203414441892, 0.0, 0.4035862871358682, 0.23023882485989133, 0.8480391195824282, 0.7736695219030195, 0.3059500662313822, 0.0861925356012565, 0.33661384815353634, 0.9418534259574572]",0.02758575257836373,0.5176876035992766,0.9728522738781307,0.16888332252559585,0.4299778740646713,2975.7616891881107,0.6524139569699962,0.007099640805420433,3910.0258559338563,3198.545281156255,0.5475639063261698,0.0
"[0.6314690610048542, 0.2440706858259104, 0.509203414441892, 0.0, 0.4035862871358682, 0.23023882485989133, 0.8480391195824282, 0.7736695219030195, 0.3059500662313822, 0.0861925356012565, 0.33661384815353634, 0.9418534259574572]",0.0323446237361902,0.8481886170617408,0.24866501969350807,0.061802190017247835,0.08201044661311835,1771.5822216676202,1.3227085539557153,0.0018506295837952026,847.1083094725135,206.87388451902393,0.018681365143078766,0.7713899737202472
"[0.6314690610048542, 0.2440706858259104, 0.509203414441892, 0.0, 0.4035862871358682, 0.23023882485989133, 0.8480391195824282, 0.7736695219030195, 0.3059500662313822, 0.0861925356012565, 0.33661384815353634, 0.9418534259574572]",0.026990517885734866,0.8941348006145324,0.967166685376452,0.15078596164136626,0.4060852539054393,3208.684679394458,0.34594166211383715,0.002698020459979257,1029.502827189647,1513.8386282502136,0.9794595905508009,0.8496140188204038
"[0.6314690610048542, 0.2440706858259104, 0.509203414441892, 0.0, 0.4035862871358682, 0.23023882485989133, 0.8480391195824282, 0.7736695219030195, 0.3059500662313822, 0.0861925356012565, 0.33661384815353634, 0.9418534259574572]",0.03350318782040464,0.6891621637192777,0.5484873600226343,0.06301690400390048,0.6797883467042645,1401.9128935236806,0.7234990853447889,0.005352662707257787,2064.0010122910785,798.309642533258,0.23033532906717183,0.6152214110578751
"[0.6314690610048542, 0.2440706858259104, 0.509203414441892, 0.0, 0.4035862871358682, 0.23023882485989133, 0.8480391195824282, 0.7736695219030195, 0.3059500662313822, 0.0861925356012565, 0.33661384815353634, 0.9418534259574572]",0.03470700839376324,0.01403318184462343,0.9535251883580218,0.15738819019833875,0.8940603645104913,1383.9012259265644,0.9949252084007042,0.007618922196838967,631.3193655791387,227.86781050133297,0.7668241456620177,0.7753382253030652
"[0.6314690610048542, 0.2440706858259104, 0.509203414441892, 0.0, 0.4035862871358682, 0.23023882485989133, 0.8480391195824282, 0.7736695219030195, 0.3059500662313822, 0.0861925356012565, 0.33661384815353634, 0.9418534259574572]",0.02328796224587814,0.1276861593489731,0.3224786580071401,0.18438962318150642,0.01890898987777906,3172.5492339419393,1.0465810231614616,0.0028581310943316587,1481.5957720664844,184.9066789664496,0.18949585377570896,0.669080183406159
"[0.6314690610048542, 0.2440706858259104, 0.509203414441892, 0.0, 0.4035862871358682, 0.23023882485989133, 0.8480391195824282, 0.7736695219030195, 0.3059500662313822, 0.0861925356012565, 0.33661384815353634, 0.9418534259574572]",0.032792767063370115,0.7185602616518323,0.21928209627333542,0.19359527699656465,0.24479599774875832,2385.392741929465,1.395596321901395,0.004720364944739926,1141.977628555414,156.91776033975296,0.02135801058919741,0.9058926241453157
"[0.6314690610048542, 0.2440706858259104, 0.509203414441892, 0.0, 0.4035862871358682, 0.23023882485989133, 0.8480391195824282, 0.7736695219030195, 0.3059500662313822, 0.0861925356012565, 0.33661384815353634, 0.9418534259574572]",0.030620184730198577,0.04791388636103582,0.4625192360059512,0.14061581056853484,0.47090423562052364,3196.5301561488805,0.8167938933465835,0.007915945543730603,1388.1709130501479,304.602006873143,0.8211322193628846,0.5835309363466015
"[0.6314690610048542, 0.2440706858259104, 0.509203414441892, 0.0, 0.4035862871358682, 0.23023882485989133, 0.8480391195824282, 0.7736695219030195, 0.3059500662313822, 0.0861925356012565, 0.33661384815353634, 0.9418534259574572]",0.03668896836507319,0.4797610641740546,0.8593759005016395,0.1462562456323901,0.6268861452013075,1607.7344801738595,1.0048755999860812,0.004114756884707927,1876.6332736710929,481.10111402226613,0.19687105413444347,0.6637880324539972
"[0.6314690610048542, 0.2440706858259104, 0.509203414441892, 0.0, 0.4035862871358682, 0.23023882485989133, 0.8480391195824282, 0.7736695219030195, 0.3059500662313822, 0.0861925356012565, 0.33661384815353634, 0.9418534259574572]",0.010172267968919313,0.049203116954993915,0.9691415279326954,0.11682439443612061,0.7635032618833635,3189.9494384572645,0.626434498901673,0.007463190386584385,1727.8338272673268,497.7156432583538,0.864671312959022,0.23868360864103896
"[0.6314690610048542, 0.2440706858259104, 0.509203414441892, 0.0, 0.4035862871358682, 0.23023882485989133, 0.8480391195824282, 0.7736695219030195, 0.3059500662313822, 0.0861925356012565, 0.33661384815353634, 0.9418534259574572]",0.00395698474855395,0.13068313016004904,0.7674002349808604,0.09791750370542343,0.1746112280370954,1285.8750003032658,0.7131455121468843,0.003369241924536391,672.013831728082,233.50845330186917,0.22061938473677925,0.703612702750969
"[0.6314690610048542, 0.2440706858259104, 0.509203414441892, 0.0, 0.4035862871358682, 0.23023882485989133, 0.8480391195824282, 0.7736695219030195, 0.3059500662313822, 0.0861925356012565, 0.33661384815353634, 0.9418534259574572]",0.02989214646197611,0.08521474160643132,0.9185763683835406,0.15975512588914023,0.5687041369402079,1846.374980561431,0.6281534800106116,0.007474552563152877,699.3756329003987,513.7952031217724,0.9429150483796424,0.7165667243791657
"[0.6314690610048542, 0.2440706858259104, 0.509203414441892, 0.0, 0.4035862871358682, 0.23023882485989133, 0.8480391195824282, 0.7736695219030195, 0.3059500662313822, 0.0861925356012565, 0.33661384815353634, 0.9418534259574572]",0.03922786677370942,0.026108079375944754,0.6073603348528545,0.19811507896815872,0.5696476518057101,3600.6987895718016,0.8586836591745289,0.002751056456842441,1663.3455287663026,334.59210636265124,0.8765146145719737,0.7158968983241377
"[0.6314690610048542, 0.2440706858259104, 0.509203414441892, 0.0, 0.4035862871358682, 0.23023882485989133, 0.8480391195824282, 0.7736695219030195, 0.3059500662313822, 0.0861925356012565, 0.33661384815353634, 0.9418534259574572]",0.018527135664194533,0.27246579907289553,0.3697731128048932,0.10979260241957273,0.14389215700601918,1744.334358345331,0.2566301747670743,0.007406469494953035,245.2675284660861,418.8403235467033,0.9881239893042901,0.9474928474594342
"[0.6314690610048542, 0.2440706858259104, 0.509203414441892, 0.0, 0.4035862871358682, 0.23023882485989133, 0.8480391195824282, 0.7736695219030195, 0.3059500662313822, 0.0861925356012565, 0.33661384815353634, 0.9418534259574572]",0.04671881325678871,0.3039980345003821,0.7421572617453391,0.08034086131154769,0.6720596365753918,3854.1414545760667,0.9124621020314698,0.008234641268474643,5563.139101656754,1199.1451746986454,0.5139331550511328,0.4739994714983373
"[0.6314690610048542, 0.2440706858259104, 0.509203414441892, 0.0, 0.4035862871358682, 0.23023882485989133, 0.8480391195824282, 0.7736695219030195, 0.3059500662313822, 0.0861925356012565, 0.33661384815353634, 0.9418534259574572]",0.03650491642499718,0.3278151492923878,0.32973765097396046,0.16054841296507183,0.13893330639463822,2882.2277183882043,0.4890103371003365,0.005496913731162689,689.178345387841,694.5105549073361,0.9417817359731767,0.6523310314007623
"[0.6314690610048542, 0.2440706858259104, 0.509203414441892, 0.0, 0.4035862871358682, 0.23023882485989133, 0.8480391195824282, 0.7736695219030195, 0.3059500662313822, 0.0861925356012565, 0.33661384815353634, 0.9418534259574572]",0.049368722286691424,0.4962479941742587,0.9124022389358646,0.14678065852002015,0.9829903856499925,3770.9254429073267,1.1377498833266564,0.003192506024098935,5361.136528145949,641.9668529645818,0.2048181947666829,0.6108770110156445
"[0.6314690610048542, 0.2440706858259104, 0.509203414441892, 0.0, 0.4035862871358682, 0.23023882485989133, 0.8480391195824282, 0.7736695219030195, 0.3059500662313822, 0.0861925356012565, 0.33661384815353634, 0.9418534259574572]",0.03467792325873456,0.6363606864468955,0.2678278645791064,0.1814719054879157,0.9676674607319521,3133.871670330327,0.3795696496260871,0.005158337363569959,1789.2231934375552,303.63898742914216,0.07023720948898972,0.7713076180969581
"[0.6314690610048542, 0.2440706858259104, 0.509203414441892, 0.0, 0.4035862871358682, 0.23023882485989133, 0.8480391195824282, 0.7736695219030195, 0.3059500662313822, 0.0861925356012565, 0.33661384815353634, 0.9418534259574572]",0.0038671688975706556,0.4359467185289561,0.22519987946202774,0.07638476200976585,0.2048459691311512,1758.9325698470216,0.8095831023153063,0.006046303910300785,833.1009993634271,204.02181944585,0.03127303795121609,0.8650601916162959
"[0.6314690610048542, 0.2440706858259104, 0.509203414441892, 0.0, 0.4035862871358682, 0.23023882485989133, 0.8480391195824282, 0.7736695219030195, 0.3059500662313822, 0.0861925356012565, 0.33661384815353634, 0.9418534259574572]",0.02490371552059971,0.3196805440013661,0.814250123110855,0.05230320531099272,0.8313995284777891,1621.4251995315542,0.3339028085339727,0.009959342863690126,553.5735138743978,623.3539521566279,0.9753992170706509,0.8819383703007879
"[0.6314690610048542, 0.2440706858259104, 0.509203414441892, 0.0, 0.4035862871358682, 0.23023882485989133, 0.8480391195824282, 0.7736695219030195, 0.3059500662313822, 0.0861925356012565, 0.33661384815353634, 0.9418534259574572]",0.007641110761481228,0.7682871529319453,0.9068952364368434,0.19284084649530064,0.33157132561808506,1624.4828130425838,0.6016092306948861,0.00937636676450486,2480.5266492258716,731.336561402049,0.17146768099107967,0.63336714429253
"[0.6314690610048542, 0.2440706858259104, 0.509203414441892, 0.0, 0.4035862871358682, 0.23023882485989133, 0.8480391195824282, 0.7736695219030195, 0.3059500662313822, 0.0861925356012565, 0.33661384815353634, 0.9418534259574572]",0.011407022994392764,0.028286825264574156,0.9848785562768629,0.12833118676935937,0.8740434666045547,2836.039640357529,1.2743808705684183,0.0014842487701233974,1360.4170254464327,188.07320688220676,0.3053467943195599,0.7949515291443169
"[0.6314690610048542, 0.2440706858259104, 0.509203414441892, 0.0, 0.4035862871358682, 0.23023882485989133, 0.8480391195824282, 0.7736695219030195, 0.3059500662313822, 0.0861925356012565, 0.33661384815353634, 0.9418534259574572]",0.02129915612259596,0.27961170932336576,0.9036948767350328,0.16740778911454135,0.38547444932166136,3970.624995700378,1.3095451000990481,0.005774229356968685,1899.9874272969894,183.82094727553812,0.043370306464549625,0.6161683062119138
"[0.6314690610048542, 0.2440706858259104, 0.509203414441892, 0.0, 0.4035862871358682, 0.23023882485989133, 0.8480391195824282, 0.7736695219030195, 0.3059500662313822, 0.0861925356012565, 0.33661384815353634, 0.9418534259574572]",0.04285797316719112,0.040799735756885155,0.39337845084071,0.07338511757939076,0.35693935655632436,3633.1258475578843,0.7966596022633643,0.008163442782261715,1828.2639022026724,444.7287390950187,0.9329705705141094,0.6490488447712173
"[0.6314690610048542, 0.2440706858259104, 0.509203414441892, 0.0, 0.4035862871358682, 0.23023882485989133, 0.8480391195824282, 0.7736695219030195, 0.3059500662313822, 0.0861925356012565, 0.33661384815353634, 0.9418534259574572]",0.03404652430636347,0.4145689166654328,0.6956658839002741,0.10154505523202548,0.98157615399756,2687.698579156313,0.4114478258430987,0.008038902457513465,1372.5836049373738,649.9778786226709,0.9419257407020368,0.6916510240739372
"[0.6314690610048542, 0.2440706858259104, 0.509203414441892, 0.0, 0.4035862871358682, 0.23023882485989133, 0.8480391195824282, 0.7736695219030195, 0.3059500662313822, 0.0861925356012565, 0.33661384815353634, 0.9418534259574572]",0.03294800620599712,0.214423918435564,0.26019093394368953,0.1395875905324902,0.10237169942830131,3657.404731366591,0.5654548213170185,0.003475508273344034,1094.6338182619445,552.7333791698245,0.9244703868613983,0.6244167314875236
"[0.6314690610048542, 0.2440706858259104, 0.509203414441892, 0.0, 0.4035862871358682, 0.23023882485989133, 0.8480391195824282, 0.7736695219030195, 0.3059500662313822, 0.0861925356012565, 0.33661384815353634, 0.9418534259574572]",0.013667345369195711,0.6113562134661382,0.4971428722571652,0.12790216565123125,0.5797403143232721,1951.1490308780108,1.010467072385393,0.005253928492936172,923.0434119723981,196.10044810060896,0.029051234452598374,0.694277996040569
"[0.6314690610048542, 0.2440706858259104, 0.509203414441892, 0.0, 0.4035862871358682, 0.23023882485989133, 0.8480391195824282, 0.7736695219030195, 0.3059500662313822, 0.0861925356012565, 0.33661384815353634, 0.9418534259574572]",0.022296385358026617,0.7079328460349312,0.9976965189255593,0.1873071609910828,0.5597073739012445,1025.2534782638015,0.3442930513172964,0.0046238040562457845,264.9789194620113,595.1235752464254,0.9182360503436524,0.2331859059334654
"[0.6314690610048542, 0.2440706858259104, 0.509203414441892, 0.0, 0.4035862871358682, 0.23023882485989133, 0.8480391195824282, 0.7736695219030195, 0.3059500662313822, 0.0861925356012565, 0.33661384815353634, 0.9418534259574572]",0.02590734451534342,0.9954751317142537,0.8499568010073557,0.1086045939627196,0.05318740238977223,3639.4627574409956,1.4933539777162381,0.008837871251369454,1750.8760924055503,192.85072528947433,0.009473333566247192,0.6728013090201402
"[0.6314690610048542, 0.2440706858259104, 0.509203414441892, 0.0, 0.4035862871358682, 0.23023882485989133, 0.8480391195824282, 0.7736695219030195, 0.3059500662313822, 0.0861925356012565, 0.33661384815353634, 0.9418534259574572]",0.006292981279972288,0.923271877455246,0.6789882807416625,0.11151378559882942,0.8194391358078625,2842.469378960519,0.39713384121694995,0.0036589129739276003,5817.524953725964,1252.0169486619845,0.19523918525953876,0.5136469554384436
"[0.6314690610048542, 0.2440706858259104, 0.509203414441892, 0.0, 0.4035862871358682, 0.23023882485989133, 0.8480391195824282, 0.7736695219030195, 0.3059500662313822, 0.0861925356012565, 0.33661384815353634, 0.9418534259574572]",0.02839069235575726,0.46205930431908215,0.42509165636874574,0.06124556716325136,0.9383218522497889,1446.5061529938494,0.13065079426922543,0.007936488781436508,498.32193652598755,400.75892288345887,0.963053582899516,0.8895186038238385
"[0.6314690610048542, 0.2440706858259104, 0.509203414441892, 0.0, 0.4035862871358682, 0.23023882485989133, 0.8480391195824282, 0.7736695219030195, 0.3059500662313822, 0.0861925356012565, 0.33661384815353634, 0.9418534259574572]",0.011716024384285649,0.06828641837497011,0.8073196400307641,0.10795894105787004,0.6782638218605126,3443.1682915239867,0.31534875457615724,0.007790795738807758,1351.2535789288681,729.2566121114646,0.9715575832616623,0.8136341970088095
"[0.6314690610048542, 0.2440706858259104, 0.509203414441892, 0.0, 0.4035862871358682, 0.23023882485989133, 0.8480391195824282, 0.7736695219030195, 0.3059500662313822, 0.0861925356012565, 0.33661384815353634, 0.9418534259574572]",0.03406424966134748,0.05266227726807318,0.7402932350092393,0.11396575979870398,0.2439900710695662,1035.3279126514494,1.0212419924816387,0.006087633399231322,472.6322260463948,216.56810955833035,0.5569196280868994,0.6688416573048211
"[0.6314690610048542, 0.2440706858259104, 0.509203414441892, 0.0, 0.4035862871358682, 0.23023882485989133, 0.8480391195824282, 0.7736695219030195, 0.3059500662313822, 0.0861925356012565, 0.33661384815353634, 0.9418534259574572]",0.0243003216433789,0.1791938606190171,0.3183316448087341,0.19919465919896162,0.8199090568814563,3732.550757709997,0.29586679628042617,0.005875672429768652,2700.312157117784,461.1207709291154,0.44354016143459,0.7149054578345931
"[0.6314690610048542, 0.2440706858259104, 0.509203414441892, 0.0, 0.4035862871358682, 0.23023882485989133, 0.8480391195824282, 0.7736695219030195, 0.3059500662313822, 0.0861925356012565, 0.33661384815353634, 0.9418534259574572]",0.04782315353363673,0.4609110629137409,0.9865152244014319,0.16262062951528866,0.7528237931519667,2650.340059545944,1.3896670733324754,0.0027618396761118274,1266.4901298836362,186.5638192342655,0.029453528052400958,0.5880824062185928
"[0.6314690610048542, 0.2440706858259104, 0.509203414441892, 0.0, 0.4035862871358682, 0.23023882485989133, 0.8480391195824282, 0.7736695219030195, 0.3059500662313822, 0.0861925356012565, 0.33661384815353634, 0.9418534259574572]",0.005860377655378515,0.27838062394659546,0.6345954701269734,0.1566952832200423,0.46791275459524967,2392.6283318365995,0.9942318287394685,0.0025488525803057786,1141.4364633932057,180.5946770480388,0.04364058725302547,0.8047246357445708
"[0.6314690610048542, 0.2440706858259104, 0.509203414441892, 0.0, 0.4035862871358682, 0.23023882485989133, 0.8480391195824282, 0.7736695219030195, 0.3059500662313822, 0.0861925356012565, 0.33661384815353634, 0.9418534259574572]",0.028198332886338398,0.7737970907835475,0.5890562685237863,0.09636027206874026,0.5921087271318949,3087.8987474478104,0.7244207896756744,0.004959417310109644,6152.083478867161,1323.2581087828721,0.24037760838120217,0.4743160187237914
"[0.6314690610048542, 0.2440706858259104, 0.509203414441892, 0.0, 0.4035862871358682, 0.23023882485989133, 0.8480391195824282, 0.7736695219030195, 0.3059500662313822, 0.0861925356012565, 0.33661384815353634, 0.9418534259574572]",0.03999092743071823,0.6561887847903691,0.891021713964768,0.17351998480065423,0.03042815890554705,2979.0000416687503,0.5455995541664739,0.006287270949853347,498.0834578552074,1825.3527363944816,0.9844145490714853,0.872858831196549
"[0.6314690610048542, 0.2440706858259104, 0.509203414441892, 0.0, 0.4035862871358682, 0.23023882485989133, 0.8480391195824282, 0.7736695219030195, 0.3059500662313822, 0.0861925356012565, 0.33661384815353634, 0.9418534259574572]",0.030378510696518174,0.3978129020063875,0.8422724640968868,0.12100029344028691,0.6216098155188946,2658.2337807156737,1.068569876824559,0.0027307877895153846,3344.038123554055,516.5604095620714,0.23076100829513374,0.6635812478770251
"[0.6314690610048542, 0.2440706858259104, 0.509203414441892, 0.0, 0.4035862871358682, 0.23023882485989133, 0.8480391195824282, 0.7736695219030195, 0.3059500662313822, 0.0861925356012565, 0.33661384815353634, 0.9418534259574572]",0.03239865470497969,0.2697032908443636,0.24306888114388034,0.11921594857579632,0.2431529800116896,2025.3603898525755,0.16892422977255078,0.009582280410160342,225.47085666908566,605.2353182374022,0.9865888645804933,0.9575309033537848
"[0.6314690610048542, 0.2440706858259104, 0.509203414441892, 0.0, 0.4035862871358682, 0.23023882485989133, 0.8480391195824282, 0.7736695219030195, 0.3059500662313822, 0.0861925356012565, 0.33661384815353634, 0.9418534259574572]",0.011000831188263692,0.7630768228808864,0.8336577136388841,0.07563516227847478,0.723552113687677,3979.1509749950114,0.5492170971997099,0.004511797816398899,10908.431722217176,2087.784389079205,0.3204974678623468,0.4162913883557423
"[0.6314690610048542, 0.2440706858259104, 0.509203414441892, 0.0, 0.4035862871358682, 0.23023882485989133, 0.8480391195824282, 0.7736695219030195, 0.3059500662313822, 0.0861925356012565, 0.33661384815353634, 0.9418534259574572]",0.01981787556112591,0.6645371773924723,0.8540500728426643,0.16266818049764423,0.3545900783090652,3009.3243047964925,0.5170937769710664,0.004950289481814789,1127.6133257509143,836.7928369455459,0.8317623947213222,0.0
"[0.6314690610048542, 0.2440706858259104, 0.509203414441892, 0.0, 0.4035862871358682, 0.23023882485989133, 0.8480391195824282, 0.7736695219030195, 0.3059500662313822, 0.0861925356012565, 0.33661384815353634, 0.9418534259574572]",0.04926558116754813,0.2337215024736077,0.7331854543743308,0.12670911018596032,0.8048942906437953,1578.3694959735883,1.4399520562579236,0.0066259751668634485,754.9413656027209,185.8908483081355,0.05943901036038593,0.7614699495770887
"[0.6314690610048542, 0.2440706858259104, 0.509203414441892, 0.0, 0.4035862871358682, 0.23023882485989133, 0.8480391195824282, 0.7736695219030195, 0.3059500662313822, 0.0861925356012565, 0.33661384815353634, 0.9418534259574572]",0.0370589378108484,0.5936332796030129,0.22683740013824585,0.1668278020702273,0.3971207002763349,2299.6863845270036,1.1141095556586977,0.008225518475470511,1077.5022114141823,178.11076771118886,0.03880603333921855,0.8041179942005184
"[0.6314690610048542, 0.2440706858259104, 0.509203414441892, 0.0, 0.4035862871358682, 0.23023882485989133, 0.8480391195824282, 0.7736695219030195, 0.3059500662313822, 0.0861925356012565, 0.33661384815353634, 0.9418534259574572]",0.03138363888801042,0.7005987994302741,0.25324832212267173,0.15929963435336905,0.8451222997205597,2104.4601364627415,0.38954154619972725,0.0010483676909829496,1323.6734319014927,349.1012992415465,0.09872073984893166,0.7558105509260494
"[0.6314690610048542, 0.2440706858259104, 0.509203414441892, 0.0, 0.4035862871358682, 0.23023882485989133, 0.8480391195824282, 0.7736695219030195, 0.3059500662313822, 0.0861925356012565, 0.33661384815353634, 0.9418534259574572]",0.048573728114957096,0.5077814960309602,0.6217573862677415,0.19089677563103896,0.7401740226735611,2611.764398592482,1.2373477081936377,0.002501040273479563,1234.8731211642414,184.36446721539835,0.03797621315817739,0.6084157161356906
