vars,NPV_a,NPV_b,PreyDeficit,PredatorDeficit
"[0.20482340772270047, 0.8082982638905688, 0.20385758092455863, 0.5148512154390513, 0.25691796359682706, 0.39435392563006866, 0.6112473241637524, 0.0745356720919842, 0.3865099698157657, 0.18450530164132817, 0.29014327345503244, 0.9456404347112973]",2760.5506914775847,269.72390703353557,0.2354676114411228,0.6841505505657559
"[0.8825050454330947, 0.25592249902281217, 0.878107079899791, 0.22474156576387894, 0.4047845260221634, 0.20787765574642647, 0.6893082963155766, 0.6783712504582141, 0.01961844518958522, 0.20638038858530483, 0.3594576473280222, 0.8874589315572291]",965.6595281226721,330.8116524665361,0.07807802572979707,0.694104627524344
"[0.4212516667397037, 0.5684515571434883, 0.6300387756883448, 0.9214667954514413, 0.174182948190179, 0.2174023151281287, 0.2806902303313056, 0.5567965534691688, 0.47592744120793695, 0.8172243082318581, 0.6880071436314233, 0.9880193787811049]",2870.693018087783,250.45509463705096,0.25581608626406094,0.6650777685120798
"[0.5778602003965115, 0.7490091030777289, 0.35870167508336737, 0.5193395953945287, 0.36401811300930687, 0.3188263836864348, 0.12531222687346266, 0.9417173121621055, 0.27344631147202025, 0.36240852140494684, 0.4901368626527227, 0.43694889258458613]",2554.4633254996065,300.03958347718,0.22693351989181446,0.736503354621448
"[0.9000591316114154, 0.4889037782233816, 0.6102771340957852, 0.3313571330184848, 0.8587640303326324, 0.6062168055553353, 0.2063377916087238, 0.4883514982518705, 0.3919366136357503, 0.6414424495293872, 0.3326332759236129, 0.04759842651307844]",2418.624103612009,306.5100468721215,0.19901071226896516,0.7307587700054251
"[0.6029119510500071, 0.9362045161365231, 0.9196883195693689, 0.819910331190704, 0.02664735148647901, 0.5493863349571007, 0.7829048512317188, 0.8325231008344873, 0.1132425961815634, 0.5415013810596274, 0.4193664729174592, 0.41262760588156977]",3096.90692284345,191.9781337128913,0.25840633441886723,0.5793692698714683
"[0.8078658729244251, 0.09931269632190165, 0.847947266082889, 0.5504102999253659, 0.4907452728607734, 0.6688863542628809, 0.5998852453446109, 0.11509939205028008, 0.202712031344762, 0.9192312625502321, 0.7326177263857027, 0.006542207958454949]",4439.83845463349,20.830653074423143,0.359375953598547,0.428134751797468
"[0.6554358673055188, 0.7313385058835605, 0.6243899595877086, 0.3742653294287184, 0.5386606059426896, 0.49527555449815863, 0.7617424204789032, 0.8070701270903199, 0.7270946133914823, 0.1339245199621637, 0.5171227361544257, 0.9645490979842565]",2714.8085136275045,288.89420228444453,0.27571051339099384,0.7507900944692878
"[0.8658398323956735, 0.3560368646913784, 0.3860327765464524, 0.9400592807705382, 0.8350974412895678, 0.5169198397520526, 0.4977834890209021, 0.47795277719573426, 0.6227596950925313, 0.7610341977480959, 0.4684401069265285, 0.435374727636067]",2143.8096466434636,230.164750502157,0.14334286156306286,0.5465159623453485
"[0.4750327827794275, 0.2089845571388752, 0.9307339355481644, 0.8707101809919892, 0.3052422333373309, 0.8438293909759976, 0.09036794882505406, 0.9770083428926323, 0.040572268904314646, 0.68483472726939, 0.27509323361665317, 0.7165886411489807]",124.78218724897376,180.00455056407205,0.04760481596702765,0.436863600409962
"[0.9475561294149355, 0.06875498446336437, 0.4845551921912383, 0.8052843188697826, 0.41856162572442734, 0.7057530805490421, 0.5762665701993179, 0.9687248179346571, 0.8526499548987843, 0.9723271405576868, 0.8129451121202134, 0.1668497852934191]",113.34921939718268,328.531936558293,0.038977595745190864,0.6552757004028901
"[0.7680281749168805, 0.3293407107746287, 0.680873095691619, 0.8682952624850908, 0.9827200765490659, 0.6064537698852639, 0.351594826415658, 0.19882834074454292, 0.7480143091289349, 0.8549549358764416, 0.13636653085975337, 0.5995061897013892]",4315.63764842717,51.38655530457504,0.3384433279343169,0.45362957241982765
"[0.9284282237453556, 0.40167781223449317, 0.6653590117710408, 0.9321278545993303, 0.5735193341882889, 0.14672423643106924, 0.8585549732319108, 0.8991374236150521, 0.4802650978300059, 0.2106190847372882, 0.05249207216091145, 0.4823929868859568]",281.7867552242174,254.97794194032664,0.05089284439479478,0.5157551611419459
"[0.8651121336343549, 0.6916750742164425, 0.2533638781671861, 0.7960266560070013, 0.21513875707587193, 0.662473249959515, 0.5416887178118045, 0.1976204132119489, 0.8812937611548739, 0.3147538247965308, 0.44005822091689073, 0.9154036991385629]",684.7706571547503,272.2283544969004,0.0663208966116822,0.563597923326098
"[0.9678336715308036, 0.18441985975554986, 0.9675881686906187, 0.6860518589357466, 0.10764986876151394, 0.9146286117175315, 0.7425997874112231, 0.5599359434734341, 0.04152908568031621, 0.7868075505060502, 0.2616517793476215, 0.6270909466061816]",2.1241453231726562e-08,48.62079028526243,0.04847485369992062,0.14213568422531062
"[0.5893881878310774, 0.08243460542820868, 0.5338044426910938, 0.3562325283379495, 0.5442023780695127, 0.2012064795462276, 0.7040902332696797, 0.652506905796384, 0.08775988588210049, 0.8240647487126365, 0.05498232886093024, 0.7399144083274252]",4014.3585074152816,79.14177444152921,0.30223648206285075,0.464754000015614
"[0.6759376770269567, 0.38320331378152983, 0.6060013527572593, 0.03424991237737418, 0.9664126170695073, 0.3938372475279708, 0.11069209066144081, 0.24117321530816527, 0.5279863006355271, 0.304240302804491, 0.010439127721256436, 0.7528464490850203]",2943.849734839908,226.0916035077871,0.25916320266536175,0.6296907779499683
"[0.9134157879607179, 0.5309680662473163, 0.9432571239515892, 0.058124670337526885, 0.5235046643348339, 0.264010809924476, 0.6557919356427334, 0.04466023693609078, 0.19890835150543962, 0.12558878518526306, 0.7707420821452381, 0.7245553557366381]",1638.7951260628904,320.50896731557384,0.11932561869888045,0.7078581870059634
"[0.7378960987393766, 0.1654650658279555, 0.2883403232261851, 0.9448371224832195, 0.6008108431531205, 0.10832008648796643, 0.3883655929900711, 0.7024339437916519, 0.7093763619364558, 0.5186476770720196, 0.2528087154255507, 0.7113266323593824]",249.5948465337848,296.27088326257893,0.04749795679508567,0.5856721071994967
"[0.8911362852615794, 0.44382530154389155, 0.11104618221421127, 0.3942307329986482, 0.366657116354382, 0.56135515972931, 0.5780551806143043, 0.9875240836103739, 0.7490969928056819, 0.2032905036093628, 0.3582579969100396, 0.10258866625201651]",2390.778372274254,303.0797277191793,0.201072171371866,0.7193954987867321
"[0.7709237595898959, 0.7751806949710268, 0.7028011199257628, 0.6267281028025575, 0.3851359136244583, 0.8829165365035488, 0.8718036180027549, 0.48659215552480595, 0.7554377862355319, 0.10180672576959793, 0.871916240104943, 0.5125829319898177]",2351.5224716597986,268.3066149949138,0.16044995445149343,0.6286127467877194
"[0.7193735343846899, 0.8903439729683895, 0.8165562484900927, 0.8545094914632219, 0.5330041803782418, 0.9736424354311636, 0.3301340636715223, 0.43234185602247965, 0.15239925234177043, 0.3179056079120135, 0.43852764724736026, 0.575062196697089]",2097.0494647270443,299.5520174589724,0.15717961902816147,0.6832539559669977
"[0.928648647460001, 0.8792071090797254, 0.7294559817114595, 0.11251626988072483, 0.44694600190185707, 0.1573575316887389, 0.08219369534304666, 0.12850439120773322, 0.17252163178152546, 0.10101027987442379, 0.609666514816643, 0.765031331183614]",2347.9596994921435,315.4538260164292,0.188501153837321,0.754791202044375
"[0.6654518693153604, 0.41122972292898724, 0.6185920954295885, 0.07336628544413838, 0.9278625597335374, 0.4119392777811048, 0.13790285809505598, 0.2876611057875207, 0.5045853949912017, 0.3221785101871258, 0.07462406914475596, 0.7448679160117259]",3014.8770529916565,217.02789740587087,0.279873825136562,0.6305619692465672
"[0.7430360100588294, 0.19047441947818053, 0.9550946323209852, 0.8713207543712241, 0.6918190329888794, 0.19054815155601132, 0.3307718296589806, 0.8867163257695432, 0.4330333061455263, 0.1318438565555041, 0.9074889512754494, 0.7188841543652329]",225.59692481261425,341.52265582843904,0.0399999942257618,0.717531000426066
"[1.0, 0.7839508415147726, 1.0, 0.9523690188390747, 0.28791363429679684, 1.0, 0.32382589481891755, 0.39840087371977256, 0.6704541885587452, 0.5979423955263521, 0.5436812734623533, 0.12309149070205799]",955.2788665781045,310.87833220909874,0.0750607782988519,0.6384260564761509
"[0.8595646609653357, 1.0, 0.7777586841309463, 0.4755308494677766, 0.5686387052425113, 0.7800348785663259, 0.0, 0.34361844916267115, 0.06501837109171704, 0.2251788064583263, 0.7788713614079106, 0.4946384154321007]",2625.288704315496,307.5908365349335,0.2576943007100114,0.7769508683823008
"[0.9425952512851523, 0.5011517100616107, 0.0054063702289907055, 0.7252757138876255, 0.4940682283861578, 0.0, 0.6437673179302612, 0.990105561931351, 0.36174227591262975, 0.0, 0.0, 0.5342555411938386]",229.01765231945922,333.7977873213526,0.041925425125336424,0.6716333858511226
"[0.2887622694359119, 0.8144113529408112, 0.35098059407359783, 0.8351608127913225, 0.5833477938659998, 0.5376939837140335, 0.033684810792530606, 0.39962553747364327, 0.935672222334741, 0.8582269397637201, 0.16277485239105327, 0.014005282679054543]",2396.2559099106707,315.18148691219545,0.19548328027843023,0.7612393198302688
"[0.7010578499088977, 0.3734470845102097, 0.2010314171856834, 0.3234673885989554, 0.3975602809281926, 0.12900055865339966, 0.31420965202560336, 0.3607820876181119, 0.8551107640540372, 0.718966023550865, 0.6659643897873316, 0.49313264332333395]",2431.4663060748553,270.42898092633936,0.17214150402594192,0.6389142369754369
"[0.718451193277369, 0.6817864881118498, 0.16543496301208205, 0.7944970650021762, 0.23884520272337603, 0.5105531147412883, 0.4589383775613931, 0.20811876125812762, 0.628528708486912, 0.4820063299837409, 0.6113070662234038, 0.6530926616106721]",1052.023658786743,265.9644637871523,0.08133919500373811,0.5571289301604893
"[0.6124839386065271, 0.8392521327142622, 0.8904496974090822, 0.7852717369362474, 0.025457258174934903, 0.4899016509141885, 0.7492089102621626, 0.8200662481988913, 0.18696874753474385, 0.4438493539974945, 0.4658309285329548, 0.4537722822596223]",2699.512203043234,260.30472620569867,0.21346762962138818,0.6503737830929356
"[0.9794741597421373, 0.8497611071070604, 0.49409130910103893, 0.8247484129804091, 0.4322878527665857, 0.15100957935425496, 0.05673472177260197, 0.6083420965223747, 0.8628556472764937, 0.3659511412630522, 0.6701881375628895, 0.7523546756823629]",1509.3596919163058,330.24556338655054,0.11200566605760759,0.7286669734661014
"[0.3642117095558791, 0.6812251396552125, 0.0029231803446515547, 0.49714571268140556, 0.5386851066229511, 0.6256947683088575, 0.4090742920913619, 0.6073985428418271, 0.12877974460465236, 0.2994122201706545, 0.8765705121299288, 0.47498267406178074]",2654.4787735964974,300.52414109801987,0.27669125907785125,0.7695179007764775
"[0.8651121336343549, 0.4994929293492679, 0.0038875070661572864, 0.7199681616743134, 0.31243082621314827, 0.7090061481423522, 0.5416887178118045, 0.1976204132119489, 0.8812937611548739, 0.3147538247965308, 0.9047054911097261, 0.5373894948148193]",60.50356415247239,289.6334845504771,0.04003722529233395,0.5677094400061123
"[0.7530674718632308, 0.4685439073091282, 0.9403326008419409, 1.0, 0.2561736567310002, 0.6873491431253818, 0.4040422044224534, 0.19302729966698814, 0.8655474739657523, 0.49255184985401623, 0.10391376386351592, 0.46414246443021034]",2014.19039806165,34.42013351253759,0.16482159967449686,0.24454292730436095
"[0.7288810741094359, 0.9634397208806548, 0.39916652931710334, 0.2613664934977441, 0.0, 0.23390564579892392, 0.44835456964939513, 0.6152971106884637, 1.0, 0.6562026468245414, 0.42404444764962673, 1.0]",2746.755347089389,239.20001202513492,0.21186194401863168,0.6168139466433679
"[0.03793751366231074, 0.4809410253860109, 0.6765783764412596, 0.6697813734217655, 0.0930023031285491, 0.9774513232772656, 0.22447295494555652, 0.14888072769267024, 0.26802823648062835, 0.00596472825440808, 0.19453999432570857, 0.08228389619302179]",2418.135071893741,245.68374711379917,0.1726609429502796,0.5979858899467712
"[0.6479930181370701, 0.15974700934431663, 0.9312809760270836, 0.8007260946902472, 0.8930927385567764, 0.8194478925131865, 0.8486624423538927, 0.5486773423155034, 0.9867326033740926, 0.4553966744835908, 0.7492332538611297, 0.4120906877272694]",2317.3138218464105,239.15884201951022,0.15730579345572573,0.5694837560444497
"[0.8595646609653357, 1.0, 0.7777586841309463, 0.4755308494677766, 0.5686387052425113, 0.7800348785663259, 0.0, 0.34361844916267115, 0.7734222023499543, 0.7510364350675836, 0.7788713614079106, 0.47041260021263437]",2685.616197695214,294.405255716511,0.26350750528381683,0.7530676703594669
"[0.530656149211497, 0.47456842464027704, 0.5871869341763156, 1.0, 0.2955633774009555, 0.8463588828334124, 0.8680386000343815, 0.06667216260103698, 0.9900729286870453, 0.7072437598583925, 0.551812443737307, 0.13242457944488506]",4046.92226708523,65.11529161061397,0.30584581624211976,0.4466160283324485
"[0.4073948799946044, 0.4680187077769408, 1.0, 0.7839933254705036, 0.4301295723663934, 0.5370058599356261, 0.43838300516282724, 0.7977302960353908, 0.7811426869265888, 0.205349001217841, 0.6465373301577375, 0.48554304403130766]",2340.0386754824385,311.9806944931267,0.18951908156969638,0.7337769050112424
"[0.683102227120454, 0.6015362671528327, 0.229429227825348, 0.26363662510390024, 0.6777732493701463, 0.0888480196695894, 0.29591186719281354, 0.8580529753922599, 0.43625397191592497, 0.7220259784649442, 0.07661420081049398, 0.4524474757529792]",2909.9442400567646,244.43527808078306,0.2913643710900731,0.6780438401087495
"[0.6118136453694234, 0.9820340434704, 0.026434972513148636, 0.8110767587347518, 0.5649079730579738, 0.9738597915718946, 0.872406655700619, 0.9664922515398227, 0.6443046258752749, 0.6045822669394237, 0.42205856502454936, 0.9661091516947277]",2161.960890866189,238.63982590768353,0.1409163972617437,0.5581541178758425
"[0.7339474202778151, 0.6916750742164425, 0.2636944474948814, 0.7960266560070013, 0.31243082621314827, 0.662473249959515, 0.5416887178118045, 0.2414822685281433, 0.8812937611548739, 0.3147538247965308, 0.9047054911097261, 0.9154036991385629]",950.9456572441004,300.4370665790509,0.07663384829109013,0.6191865559670005
"[0.9536430599769792, 0.566443605332863, 0.905449915351336, 0.11718693862336294, 0.10182248623670187, 0.09113947437162973, 0.2647327971750294, 0.19710042653486465, 0.9001031438978135, 0.6141754560674486, 0.009396902641648275, 0.8765330486359181]",2720.7211999285737,162.04320163281363,0.1815905957178802,0.4842760738985625
"[0.34583584189674266, 0.1501608298093828, 0.37802930321086214, 0.7546551117688344, 0.0, 0.998287411180575, 0.9220009025287859, 0.44800001581609916, 0.7568337138829098, 0.716980822854719, 1.0, 0.25059371248267165]",26.346516486347017,244.52019662126037,0.039953684938611914,0.4950699069685993
"[0.642879545894003, 0.4830599962427253, 1.0, 0.6695157004289873, 0.07579281084982271, 0.10988091032877936, 0.4027905645595243, 0.4118051698515233, 0.7925737909059372, 0.0, 0.8243684903583194, 0.7651606259277509]",1373.6879967330196,320.29026958133863,0.10299277099373112,0.6875531309216196
"[0.9636777557522345, 0.5617840740970208, 0.5559050667918757, 1.0, 0.008918024348670114, 0.6213480453294574, 0.00958151584766109, 0.0, 0.17256023660129313, 0.6631701110258843, 0.032365743436244376, 0.2507027403700449]",1034.4489573276344,1.2912574253669229e-179,0.10319286440557363,0.08970969113177693
"[0.6032157443037715, 0.9927024710438964, 0.08164903278010809, 0.8565721599631623, 0.6584527375545935, 1.0, 0.8930745159319092, 1.0, 0.6577732799489999, 0.592893667905655, 0.4161483343105132, 0.9923962221869649]",2717.5516017577675,223.27718092286398,0.19333043697008662,0.5761613464896859
"[0.29553627168846, 0.00537697940657389, 0.9416525465927368, 0.8357307841469035, 0.7466397443276298, 0.3902981088046734, 0.2304259156640196, 0.6514313730715324, 0.3858262467813338, 0.7611892609552519, 0.2612394870352537, 0.818354961706518]",1092.2421291249773,264.65792025392153,0.08402800104190093,0.5591697701649511
"[0.6118136453694234, 0.5142555938407154, 0.026434972513148636, 0.8110767587347518, 0.5649079730579738, 0.9738597915718946, 0.872406655700619, 0.9664922515398227, 0.6443046258752749, 0.6443690203477709, 0.38534098579796183, 0.6509478534499644]",2067.5661941727553,237.9835282713037,0.13326579967619967,0.5541888274277833
"[0.6029119510500071, 0.9362045161365231, 0.9196883195693689, 0.819910331190704, 0.02664735148647901, 0.5493863349571007, 0.7829048512317188, 0.8325231008344873, 0.6972538582935455, 0.5415013810596274, 0.4193664729174592, 0.41262760588156977]",2882.9129159248946,231.14262876825052,0.23522980509809996,0.6194101334656913
