NPV_a,NPV_b,PreyDeficit,PredatorDeficit,NPV_a and Prey Def.,NPV_b and Predator Def.,NPV_a and NPV_b,All criteria
46.400000000000006,0.0,45.6,16.6,28.000000000000004,0.0,0.0,0.0
74.4,62.6,34.0,4.6,29.4,4.6,43.4,0.0
96.39999999999999,100.0,0.0,0.0,0.0,0.0,96.39999999999999,0.0
0.0,100.0,62.8,17.2,0.0,17.2,0.0,0.0
21.6,0.0,51.800000000000004,29.4,18.8,0.0,0.0,0.0
89.60000000000001,92.0,15.8,0.8,15.6,0.8,81.6,0.0
91.2,13.200000000000001,23.200000000000003,0.8,22.2,0.0,9.0,0.0
1.7999999999999998,99.4,58.599999999999994,14.399999999999999,1.2,14.399999999999999,1.7999999999999998,0.0
93.60000000000001,100.0,14.000000000000002,0.2,14.000000000000002,0.2,93.60000000000001,0.0
43.8,5.2,47.4,17.599999999999998,29.599999999999998,0.4,0.2,0.0
96.39999999999999,100.0,1.0,0.0,1.0,0.0,96.39999999999999,0.0
96.39999999999999,100.0,0.0,0.0,0.0,0.0,96.39999999999999,0.0
0.0,59.0,66.2,36.0,0.0,36.0,0.0,0.0
0.0,36.0,62.4,42.8,0.0,33.4,0.0,0.0
74.8,24.2,32.2,5.0,28.000000000000004,1.7999999999999998,13.8,0.0
11.200000000000001,0.0,54.6,40.400000000000006,10.8,0.0,0.0,0.0
40.8,100.0,48.8,7.8,21.2,7.8,40.8,0.0
71.8,60.0,32.6,4.8,27.800000000000004,4.8,38.6,0.0
78.0,100.0,33.4,2.1999999999999997,28.599999999999998,2.1999999999999997,78.0,0.0
93.2,100.0,12.6,0.2,12.6,0.2,93.2,0.0
59.199999999999996,42.199999999999996,43.0,10.0,29.799999999999997,10.0,21.4,0.0
72.8,100.0,33.4,4.2,28.999999999999996,4.2,72.8,0.0
1.7999999999999998,0.0,57.99999999999999,42.4,1.7999999999999998,0.0,0.0,0.0
88.6,100.0,24.4,1.0,23.0,1.0,88.6,0.0
0.4,0.0,59.199999999999996,45.800000000000004,0.4,0.0,0.0,0.0
76.0,24.4,36.199999999999996,5.0,29.799999999999997,1.6,15.6,0.0
16.2,0.0,52.800000000000004,38.0,14.799999999999999,0.0,0.0,0.0
0.0,100.0,68.60000000000001,11.799999999999999,0.0,11.799999999999999,0.0,0.0
92.2,100.0,17.8,0.8,17.599999999999998,0.8,92.2,0.0
70.19999999999999,100.0,29.4,3.5999999999999996,15.2,3.5999999999999996,70.19999999999999,0.0
72.2,59.8,33.6,4.8,28.599999999999998,4.8,39.0,0.0
66.0,38.4,31.4,10.4,26.400000000000002,9.0,19.6,0.0
0.0,0.0,59.8,45.800000000000004,0.0,0.0,0.0,0.0
27.200000000000003,85.39999999999999,50.2,11.200000000000001,12.2,11.200000000000001,23.799999999999997,0.0
91.0,100.0,12.4,0.0,12.2,0.0,91.0,0.0
70.8,0.0,36.4,7.3999999999999995,29.4,0.0,0.0,0.0
33.2,100.0,51.800000000000004,8.4,14.799999999999999,8.4,33.2,0.0
0.0,100.0,67.2,14.6,0.0,14.6,0.0,0.0
90.2,100.0,19.2,0.0,18.0,0.0,90.2,0.0
74.2,100.0,0.6,3.8,0.6,3.8,74.2,0.0
73.2,100.0,38.0,2.8000000000000003,30.0,2.8000000000000003,73.2,0.0
26.8,67.4,51.2,13.4,15.2,13.4,22.8,0.0
92.80000000000001,100.0,13.600000000000001,0.0,13.600000000000001,0.0,92.80000000000001,0.0
59.599999999999994,74.4,37.8,1.0,11.799999999999999,1.0,57.8,0.0
60.0,0.0,42.6,12.2,29.599999999999998,0.0,0.0,0.0
54.0,67.80000000000001,44.0,10.8,26.6,10.8,37.2,0.0
41.0,38.800000000000004,48.8,15.0,26.0,14.6,9.2,0.0
66.4,100.0,41.8,1.2,25.6,1.2,66.4,0.0
10.6,100.0,56.00000000000001,10.2,2.6,10.2,10.6,0.0
91.2,100.0,9.2,0.0,9.2,0.0,91.2,0.0
39.2,100.0,51.6,4.0,16.0,4.0,39.2,0.0
0.0,59.599999999999994,60.6,21.2,0.0,21.2,0.0,0.0
51.6,77.60000000000001,46.800000000000004,11.200000000000001,26.6,11.200000000000001,39.6,0.0
49.8,28.000000000000004,44.4,13.4,28.999999999999996,9.8,9.4,0.0
63.0,100.0,44.800000000000004,3.5999999999999996,29.2,3.5999999999999996,63.0,0.0
6.6000000000000005,100.0,59.0,12.4,4.8,12.4,6.6000000000000005,0.0
0.0,52.2,60.4,26.400000000000002,0.0,26.400000000000002,0.0,0.0
0.0,100.0,17.8,10.2,0.0,10.2,0.0,0.0
88.4,18.2,13.4,1.6,12.8,0.4,12.6,0.0
57.599999999999994,45.800000000000004,40.2,6.2,28.799999999999997,6.2,20.200000000000003,0.0
54.400000000000006,100.0,47.4,7.3999999999999995,27.6,7.3999999999999995,54.400000000000006,0.0
46.6,100.0,48.0,6.800000000000001,24.6,6.800000000000001,46.6,0.0
0.0,48.4,60.0,28.799999999999997,0.0,28.799999999999997,0.0,0.0
69.0,100.0,36.8,0.4,18.4,0.4,69.0,0.0
8.0,51.4,54.400000000000006,18.8,5.6000000000000005,18.8,5.4,0.0
46.0,0.0,45.4,18.6,27.0,0.0,0.0,0.0
1.2,0.0,57.599999999999994,34.0,1.2,0.0,0.0,0.0
78.60000000000001,89.4,28.999999999999996,3.2,26.400000000000002,3.2,68.4,0.0
30.2,68.2,50.0,9.8,13.200000000000001,9.8,29.4,0.0
79.2,100.0,25.4,1.2,23.0,1.2,79.2,0.0
71.6,100.0,40.8,1.2,31.0,1.2,71.6,0.0
17.0,0.0,52.6,37.2,15.6,0.0,0.0,0.0
0.0,0.0,62.8,55.2,0.0,0.0,0.0,0.0
6.6000000000000005,0.0,56.2,41.6,6.6000000000000005,0.0,0.0,0.0
0.0,0.0,60.0,48.4,0.0,0.0,0.0,0.0
0.0,43.0,62.0,40.2,0.0,36.8,0.0,0.0
0.0,15.2,62.2,45.2,0.0,15.2,0.0,0.0
92.4,100.0,17.0,0.2,16.8,0.2,92.4,0.0
17.4,46.0,51.800000000000004,21.4,13.0,21.4,5.2,0.0
0.8,47.4,58.199999999999996,27.6,0.8,27.6,0.8,0.2
9.4,0.0,54.2,35.199999999999996,8.6,0.0,0.0,0.0
74.0,18.6,38.0,6.0,29.4,0.4,11.799999999999999,0.0
79.4,100.0,17.599999999999998,0.6,17.0,0.6,79.4,0.0
18.0,0.0,52.6,38.0,16.400000000000002,0.0,0.0,0.0
96.39999999999999,100.0,0.0,0.0,0.0,0.0,96.39999999999999,0.0
0.0,100.0,23.0,12.2,0.0,12.2,0.0,0.0
0.0,47.8,61.6,35.0,0.0,35.0,0.0,0.0
9.0,100.0,56.39999999999999,10.4,1.7999999999999998,10.4,9.0,0.0
0.0,44.4,62.2,40.400000000000006,0.0,37.0,0.0,0.0
31.2,100.0,52.800000000000004,9.0,14.6,9.0,31.2,0.0
0.0,47.0,63.4,44.4,0.0,41.0,0.0,0.0
0.0,0.0,63.800000000000004,59.599999999999994,0.0,0.0,0.0,0.0
0.0,100.0,25.2,9.4,0.0,9.4,0.0,0.0
0.0,41.6,62.6,44.2,0.0,37.0,0.0,0.0
79.80000000000001,100.0,27.6,1.7999999999999998,25.6,1.7999999999999998,79.80000000000001,0.0
1.7999999999999998,100.0,58.199999999999996,14.000000000000002,0.8,14.000000000000002,1.7999999999999998,0.0
77.2,100.0,35.6,1.4000000000000001,30.2,1.4000000000000001,77.2,0.0
0.6,0.0,59.199999999999996,43.6,0.6,0.0,0.0,0.0
22.6,0.0,50.8,35.199999999999996,19.2,0.0,0.0,0.0
31.8,55.00000000000001,50.6,14.6,20.8,14.6,15.6,0.0
0.0,58.8,66.2,36.6,0.0,36.6,0.0,0.0
43.8,0.0,47.0,25.2,27.200000000000003,0.0,0.0,0.0
26.8,0.0,51.0,33.0,22.400000000000002,0.0,0.0,0.0
45.2,100.0,48.0,10.2,25.4,10.2,45.2,0.0
60.199999999999996,100.0,40.400000000000006,7.3999999999999995,25.4,7.3999999999999995,60.199999999999996,0.0
0.0,100.0,61.0,13.4,0.0,13.4,0.0,0.0
43.8,100.0,51.2,1.7999999999999998,23.599999999999998,1.7999999999999998,43.8,0.0
53.2,0.0,44.800000000000004,19.8,30.0,0.0,0.0,0.0
0.0,0.0,62.4,54.0,0.0,0.0,0.0,0.0
0.0,61.0,64.0,25.2,0.0,25.2,0.0,0.0
89.8,100.0,17.2,0.2,16.2,0.2,89.8,0.0
38.2,100.0,48.4,0.4,0.6,0.4,38.2,0.0
63.800000000000004,78.8,39.800000000000004,7.199999999999999,30.4,7.199999999999999,45.6,0.0
51.4,100.0,45.0,7.199999999999999,22.8,7.199999999999999,51.4,0.0
33.4,27.800000000000004,48.8,16.6,22.8,11.200000000000001,3.4000000000000004,0.0
60.0,0.0,42.6,12.0,29.599999999999998,0.0,0.0,0.0
0.0,100.0,61.0,15.2,0.0,15.2,0.0,0.0
15.2,100.0,56.8,9.2,6.6000000000000005,9.2,15.2,0.0
28.4,0.0,49.6,33.6,22.0,0.0,0.0,0.0
46.2,100.0,37.2,7.3999999999999995,11.0,7.3999999999999995,46.2,0.0
6.800000000000001,100.0,53.6,11.0,2.8000000000000003,11.0,6.800000000000001,0.0
0.0,0.0,63.4,56.2,0.0,0.0,0.0,0.0
18.6,0.2,52.0,28.599999999999998,15.4,0.2,0.0,0.0
0.0,69.6,61.8,19.400000000000002,0.0,19.400000000000002,0.0,0.0
45.2,100.0,48.4,8.200000000000001,26.400000000000002,8.200000000000001,45.2,0.0
21.8,0.0,51.800000000000004,36.8,19.0,0.0,0.0,0.0
8.200000000000001,0.0,55.2,40.8,8.0,0.0,0.0,0.0
24.6,0.0,50.6,32.800000000000004,20.4,0.0,0.0,0.0
50.4,0.0,46.0,18.6,30.4,0.0,0.0,0.0
0.0,0.0,63.2,57.8,0.0,0.0,0.0,0.0
0.0,100.0,66.8,18.2,0.0,18.2,0.0,0.0
0.0,100.0,65.4,19.0,0.0,19.0,0.0,0.0
24.0,0.0,50.8,32.0,20.599999999999998,0.0,0.0,0.0
0.0,46.400000000000006,60.6,32.0,0.0,32.0,0.0,0.0
0.0,3.4000000000000004,64.2,54.6,0.0,3.4000000000000004,0.0,0.0
0.0,58.8,60.8,20.599999999999998,0.0,20.599999999999998,0.0,0.0
53.0,67.60000000000001,38.800000000000004,9.8,24.0,9.8,32.2,0.0
12.2,0.0,53.0,39.4,11.200000000000001,0.0,0.0,0.0
60.4,100.0,45.800000000000004,0.4,29.2,0.4,60.4,0.0
57.4,100.0,35.0,3.0,8.799999999999999,3.0,57.4,0.0
40.2,73.0,47.599999999999994,11.200000000000001,21.2,11.200000000000001,29.4,0.0
1.6,59.199999999999996,57.99999999999999,19.0,1.2,19.0,1.6,0.0
2.1999999999999997,58.599999999999994,56.8,18.2,1.2,18.2,2.1999999999999997,0.0
28.000000000000004,0.0,49.6,32.0,21.2,0.0,0.0,0.0
86.6,100.0,17.4,0.8,14.799999999999999,0.8,86.6,0.0
71.6,28.599999999999998,35.199999999999996,6.0,29.599999999999998,3.2,15.4,0.0
42.8,0.0,47.0,26.6,28.799999999999997,0.0,0.0,0.0
43.8,100.0,50.4,5.800000000000001,19.400000000000002,5.800000000000001,43.8,0.0
12.8,0.0,53.2,34.4,11.799999999999999,0.0,0.0,0.0
5.6000000000000005,100.0,57.4,12.0,1.4000000000000001,12.0,5.6000000000000005,0.0
18.0,0.0,52.6,38.0,16.6,0.0,0.0,0.0
55.400000000000006,100.0,39.800000000000004,1.2,14.799999999999999,1.2,55.400000000000006,0.0
74.2,100.0,24.4,7.3999999999999995,23.0,7.3999999999999995,74.2,0.0
10.8,0.0,54.0,37.0,10.0,0.0,0.0,0.0
73.4,100.0,37.6,3.5999999999999996,30.8,3.5999999999999996,73.4,0.0
0.0,0.0,64.0,56.599999999999994,0.0,0.0,0.0,0.0
55.60000000000001,100.0,43.4,7.6,26.6,7.6,55.60000000000001,0.0
0.0,66.60000000000001,61.8,18.6,0.0,18.6,0.0,0.0
0.0,0.0,63.800000000000004,56.99999999999999,0.0,0.0,0.0,0.0
85.39999999999999,100.0,25.8,0.4,23.799999999999997,0.4,85.39999999999999,0.0
6.6000000000000005,100.0,56.8,13.200000000000001,1.7999999999999998,13.200000000000001,6.6000000000000005,0.0
51.4,100.0,48.199999999999996,2.6,29.2,2.6,51.4,0.0
40.2,0.0,46.6,29.599999999999998,26.8,0.0,0.0,0.0
42.6,0.0,48.199999999999996,24.2,28.199999999999996,0.0,0.0,0.0
57.599999999999994,0.0,40.400000000000006,16.0,27.400000000000002,0.0,0.0,0.0
49.4,100.0,41.0,3.8,17.4,3.8,49.4,0.0
32.6,7.199999999999999,49.4,18.8,24.0,2.1999999999999997,0.0,0.0
73.2,39.2,34.4,6.0,29.4,6.0,23.200000000000003,0.0
50.0,0.0,42.8,20.599999999999998,28.799999999999997,0.0,0.0,0.0
87.6,100.0,22.8,1.0,21.6,1.0,87.6,0.0
41.4,0.6,46.800000000000004,20.0,28.000000000000004,0.0,0.0,0.0
94.0,100.0,14.000000000000002,0.2,14.000000000000002,0.2,94.0,0.0
79.60000000000001,88.8,22.6,1.6,21.2,1.6,68.60000000000001,0.0
61.6,4.0,41.6,12.6,32.0,0.6,2.1999999999999997,0.0
0.0,56.00000000000001,61.199999999999996,24.6,0.0,24.6,0.0,0.0
0.0,100.0,65.2,12.4,0.0,12.4,0.0,0.0
0.0,90.2,66.2,20.200000000000003,0.0,20.200000000000003,0.0,0.0
0.2,100.0,60.199999999999996,11.200000000000001,0.0,11.200000000000001,0.2,0.0
0.0,100.0,66.0,16.6,0.0,16.6,0.0,0.0
27.400000000000002,0.0,50.2,35.199999999999996,23.599999999999998,0.0,0.0,0.0
0.0,100.0,64.0,14.6,0.0,14.6,0.0,0.0
0.0,8.6,62.6,47.8,0.0,8.6,0.0,0.0
81.39999999999999,24.4,24.2,2.4,22.8,1.6,16.6,0.0
66.0,63.800000000000004,38.0,6.6000000000000005,30.0,6.6000000000000005,39.0,0.0
0.0,0.0,61.4,49.2,0.0,0.0,0.0,0.0
0.0,100.0,62.4,12.8,0.0,12.8,0.0,0.0
79.2,100.0,22.400000000000002,4.0,18.4,4.0,79.2,0.0
66.4,100.0,35.0,4.3999999999999995,29.4,4.3999999999999995,66.4,0.0
37.0,0.0,47.0,28.999999999999996,24.4,0.0,0.0,0.0
0.0,81.8,66.2,21.2,0.0,21.2,0.0,0.0
84.6,100.0,9.8,1.4000000000000001,7.000000000000001,1.4000000000000001,84.6,0.0
0.0,100.0,66.8,13.600000000000001,0.0,13.600000000000001,0.0,0.0
61.0,30.599999999999998,42.4,9.2,29.4,5.4,14.2,0.0
5.800000000000001,100.0,56.00000000000001,13.0,2.0,13.0,5.800000000000001,0.0
0.0,36.6,60.8,38.4,0.0,33.0,0.0,0.0
24.4,100.0,54.0,10.8,13.8,10.8,24.4,0.0
79.4,0.0,26.400000000000002,6.6000000000000005,24.4,0.0,0.0,0.0
0.0,75.2,62.8,18.4,0.0,18.4,0.0,0.0
0.6,100.0,60.6,12.8,0.2,12.8,0.6,0.0
1.6,100.0,58.599999999999994,11.600000000000001,0.8,11.600000000000001,1.6,0.0
17.0,0.0,52.400000000000006,35.8,15.4,0.0,0.0,0.0
0.0,100.0,62.8,11.200000000000001,0.0,11.200000000000001,0.0,0.0
11.200000000000001,0.0,53.400000000000006,32.800000000000004,10.0,0.0,0.0,0.0
54.6,0.0,39.800000000000004,18.8,29.4,0.0,0.0,0.0
79.80000000000001,11.4,26.6,7.000000000000001,24.0,0.0,5.800000000000001,0.0
37.0,96.6,48.8,8.200000000000001,16.8,8.200000000000001,35.199999999999996,0.0
0.0,20.200000000000003,62.2,44.6,0.0,20.200000000000003,0.0,0.0
62.0,0.0,35.4,14.6,29.2,0.0,0.0,0.0
0.0,0.8,62.6,50.8,0.0,0.8,0.0,0.0
28.799999999999997,0.0,50.6,23.799999999999997,22.0,0.0,0.0,0.0
0.4,0.0,59.0,44.800000000000004,0.4,0.0,0.0,0.0
64.2,69.6,33.0,9.0,24.4,9.0,43.8,0.0
48.199999999999996,49.8,44.800000000000004,11.799999999999999,27.400000000000002,11.799999999999999,17.599999999999998,0.0
0.0,62.2,64.8,26.400000000000002,0.0,26.400000000000002,0.0,0.0
42.0,0.0,46.800000000000004,24.4,25.6,0.0,0.0,0.0
0.0,0.0,61.6,52.800000000000004,0.0,0.0,0.0,0.0
0.0,0.0,61.8,48.4,0.0,0.0,0.0,0.0
0.0,100.0,66.8,19.400000000000002,0.0,19.400000000000002,0.0,0.0
40.8,31.8,48.199999999999996,15.2,26.6,11.0,4.6,0.0
82.39999999999999,7.8,24.2,2.4,22.8,0.4,5.0,0.0
1.7999999999999998,0.0,58.4,44.0,1.7999999999999998,0.0,0.0,0.0
49.0,3.0,44.6,15.6,28.799999999999997,0.0,0.0,0.0
13.4,0.0,53.800000000000004,36.6,12.6,0.0,0.0,0.0
0.0,100.0,64.8,13.200000000000001,0.0,13.200000000000001,0.0,0.0
0.0,0.0,63.2,55.400000000000006,0.0,0.0,0.0,0.0
71.8,0.0,34.599999999999994,11.4,29.599999999999998,0.0,0.0,0.0
59.4,0.0,39.0,15.6,30.2,0.0,0.0,0.0
0.0,52.6,60.6,26.0,0.0,26.0,0.0,0.0
0.0,3.4000000000000004,62.6,50.4,0.0,3.4000000000000004,0.0,0.0
90.60000000000001,100.0,4.2,0.0,4.2,0.0,90.60000000000001,0.0
46.6,11.799999999999999,46.0,14.399999999999999,28.199999999999996,2.4,1.2,0.0
11.200000000000001,10.4,53.0,26.400000000000002,9.4,8.4,0.2,0.0
23.400000000000002,100.0,53.400000000000006,10.8,12.0,10.8,23.400000000000002,0.0
1.7999999999999998,100.0,57.99999999999999,13.4,1.0,13.4,1.7999999999999998,0.0
0.0,67.2,60.8,19.400000000000002,0.0,19.400000000000002,0.0,0.0
12.4,0.0,54.0,40.0,11.799999999999999,0.0,0.0,0.0
22.6,0.0,50.6,35.199999999999996,19.2,0.0,0.0,0.0
0.8,0.0,57.99999999999999,36.0,0.8,0.0,0.0,0.0
0.0,16.400000000000002,63.2,50.6,0.0,16.400000000000002,0.0,0.0
29.2,0.0,50.8,28.000000000000004,23.200000000000003,0.0,0.0,0.0
0.0,0.0,64.0,56.00000000000001,0.0,0.0,0.0,0.0
75.4,100.0,29.4,0.0,25.4,0.0,75.4,0.0
94.8,100.0,7.8,0.0,7.8,0.0,94.8,0.0
0.0,100.0,66.2,15.8,0.0,15.8,0.0,0.0
43.0,100.0,50.8,8.0,20.4,8.0,43.0,0.0
43.2,0.0,47.8,25.6,29.2,0.0,0.0,0.0
9.2,61.8,55.800000000000004,15.8,4.0,15.8,9.2,0.0
0.0,0.0,63.2,56.39999999999999,0.0,0.0,0.0,0.0
76.2,100.0,35.8,0.2,25.4,0.2,76.2,0.0
15.6,100.0,54.400000000000006,11.200000000000001,8.0,11.200000000000001,15.6,0.0
83.2,33.0,21.2,4.2,19.6,3.2,23.200000000000003,0.0
39.2,0.0,48.6,25.2,28.199999999999996,0.0,0.0,0.0
79.60000000000001,100.0,23.400000000000002,4.8,22.2,4.8,79.60000000000001,0.0
9.2,56.39999999999999,54.400000000000006,16.400000000000002,6.6000000000000005,16.400000000000002,7.3999999999999995,0.0
44.0,0.0,46.800000000000004,20.4,28.799999999999997,0.0,0.0,0.0
77.4,100.0,39.800000000000004,0.0,29.599999999999998,0.0,77.4,0.0
10.2,0.0,55.2,40.8,10.0,0.0,0.0,0.0
49.2,46.6,42.6,13.600000000000001,28.799999999999997,13.0,17.599999999999998,0.0
10.8,43.6,54.0,22.8,9.8,22.6,2.4,0.4
7.000000000000001,0.0,56.99999999999999,42.4,7.000000000000001,0.0,0.0,0.0
0.0,100.0,66.2,16.8,0.0,16.8,0.0,0.0
1.6,0.0,57.99999999999999,42.8,1.6,0.0,0.0,0.0
42.4,0.0,48.0,20.200000000000003,27.200000000000003,0.0,0.0,0.0
27.800000000000004,100.0,53.800000000000004,8.0,11.200000000000001,8.0,27.800000000000004,0.0
3.5999999999999996,100.0,57.199999999999996,12.6,1.2,12.6,3.5999999999999996,0.0
0.0,0.0,61.6,50.0,0.0,0.0,0.0,0.0
57.199999999999996,0.0,42.8,13.600000000000001,29.4,0.0,0.0,0.0
0.6,0.0,59.0,42.4,0.6,0.0,0.0,0.0
55.00000000000001,21.4,40.8,12.4,29.799999999999997,4.8,5.800000000000001,0.0
58.599999999999994,100.0,47.4,2.6,27.200000000000003,2.6,58.599999999999994,0.0
33.4,86.4,49.6,11.200000000000001,16.6,11.200000000000001,28.4,0.0
91.2,100.0,21.0,0.8,20.8,0.8,91.2,0.0
28.000000000000004,0.0,49.8,33.800000000000004,22.0,0.0,0.0,0.0
32.800000000000004,0.0,48.6,31.0,23.0,0.0,0.0,0.0
11.600000000000001,100.0,56.00000000000001,11.200000000000001,5.2,11.200000000000001,11.600000000000001,0.0
0.0,100.0,64.4,14.2,0.0,14.2,0.0,0.0
0.0,76.6,64.0,19.6,0.0,19.6,0.0,0.0
11.600000000000001,8.6,53.0,27.400000000000002,10.0,6.6000000000000005,0.0,0.0
25.4,0.0,50.8,30.8,21.0,0.0,0.0,0.0
0.0,0.0,60.0,46.800000000000004,0.0,0.0,0.0,0.0
39.0,0.0,47.4,20.200000000000003,26.0,0.0,0.0,0.0
0.0,53.0,61.8,31.0,0.0,31.0,0.0,0.0
32.6,100.0,49.2,4.2,6.0,4.2,32.6,0.0
0.2,65.2,59.199999999999996,16.8,0.0,16.8,0.2,0.0
52.2,75.2,45.2,7.8,27.200000000000003,7.8,39.2,0.0
0.0,0.0,62.4,57.199999999999996,0.0,0.0,0.0,0.0
59.199999999999996,10.8,39.4,13.600000000000001,30.4,1.4000000000000001,3.2,0.0
52.6,29.799999999999997,42.0,13.0,28.799999999999997,8.799999999999999,11.0,0.0
3.8,0.0,55.00000000000001,33.2,3.4000000000000004,0.0,0.0,0.0
0.2,0.0,59.4,42.4,0.2,0.0,0.0,0.0
0.0,0.0,63.6,60.199999999999996,0.0,0.0,0.0,0.0
14.399999999999999,0.0,52.400000000000006,34.599999999999994,13.0,0.0,0.0,0.0
91.60000000000001,100.0,4.3999999999999995,0.0,4.3999999999999995,0.0,91.60000000000001,0.0
0.0,57.8,64.4,35.8,0.0,35.8,0.0,0.0
0.0,56.8,62.2,25.0,0.0,25.0,0.0,0.0
61.4,100.0,34.0,5.6000000000000005,23.400000000000002,5.6000000000000005,61.4,0.0
0.0,82.39999999999999,64.2,19.2,0.0,19.2,0.0,0.0
0.0,54.800000000000004,63.800000000000004,39.6,0.0,39.6,0.0,0.0
0.0,61.199999999999996,62.6,24.6,0.0,24.6,0.0,0.0
2.1999999999999997,72.39999999999999,57.199999999999996,17.2,1.4000000000000001,17.2,2.1999999999999997,0.0
16.6,0.0,52.6,38.6,15.2,0.0,0.0,0.0
18.6,0.0,52.400000000000006,36.199999999999996,17.0,0.0,0.0,0.0
0.0,0.0,63.2,54.6,0.0,0.0,0.0,0.0
69.19999999999999,13.200000000000001,40.8,9.0,29.799999999999997,0.4,7.199999999999999,0.0
0.0,72.6,66.4,24.4,0.0,24.4,0.0,0.0
0.0,32.6,61.4,39.0,0.0,30.599999999999998,0.0,0.0
76.8,30.599999999999998,31.0,4.3999999999999995,27.6,4.0,21.0,0.0
66.2,100.0,30.0,1.2,12.4,1.2,66.2,0.0
61.0,100.0,44.800000000000004,5.6000000000000005,29.2,5.6000000000000005,61.0,0.0
7.6,66.60000000000001,56.39999999999999,14.6,4.0,14.6,7.6,0.0
78.2,100.0,27.6,0.8,19.8,0.8,78.2,0.0
2.4,48.8,57.599999999999994,25.6,2.4,25.6,1.6,0.4
0.0,48.6,64.8,47.199999999999996,0.0,43.2,0.0,0.0
0.2,0.0,60.199999999999996,48.4,0.2,0.0,0.0,0.0
0.0,0.2,62.2,47.8,0.0,0.2,0.0,0.0
26.6,0.0,50.4,34.0,21.8,0.0,0.0,0.0
40.0,0.0,47.599999999999994,24.0,25.2,0.0,0.0,0.0
17.2,0.0,52.2,33.800000000000004,15.2,0.0,0.0,0.0
43.6,0.0,45.0,25.4,28.4,0.0,0.0,0.0
84.6,100.0,13.0,0.8,13.0,0.8,84.6,0.0
0.0,100.0,62.0,14.799999999999999,0.0,14.799999999999999,0.0,0.0
8.4,0.0,55.400000000000006,40.6,8.4,0.0,0.0,0.0
67.0,39.0,38.800000000000004,7.199999999999999,30.599999999999998,7.199999999999999,20.599999999999998,0.0
0.0,3.5999999999999996,64.2,55.800000000000004,0.0,3.5999999999999996,0.0,0.0
76.4,0.0,30.4,6.0,26.8,0.0,0.0,0.0
0.2,100.0,60.8,12.6,0.2,12.6,0.2,0.0
1.7999999999999998,0.0,57.599999999999994,38.4,1.7999999999999998,0.0,0.0,0.0
80.60000000000001,36.199999999999996,24.2,4.2,23.0,1.6,25.0,0.0
50.4,37.6,42.4,11.799999999999999,29.2,11.200000000000001,10.0,0.0
0.8,100.0,60.8,12.2,0.2,12.2,0.8,0.0
0.0,54.6,60.6,24.0,0.0,24.0,0.0,0.0
1.2,92.4,60.0,13.0,0.2,13.0,1.2,0.2
30.4,0.0,49.6,23.0,22.0,0.0,0.0,0.0
40.2,0.0,46.0,30.0,26.6,0.0,0.0,0.0
29.4,0.0,49.0,32.800000000000004,21.6,0.0,0.0,0.0
49.4,100.0,49.2,6.4,23.200000000000003,6.4,49.4,0.0
56.8,0.0,42.0,15.6,29.4,0.0,0.0,0.0
1.6,89.0,58.199999999999996,15.6,1.0,15.6,1.6,0.0
18.0,0.0,52.800000000000004,38.0,16.400000000000002,0.0,0.0,0.0
69.6,25.2,37.0,6.6000000000000005,29.599999999999998,2.4,13.8,0.0
56.599999999999994,61.199999999999996,36.4,9.8,26.200000000000003,9.8,26.0,0.0
0.0,39.0,59.8,31.0,0.0,30.0,0.0,0.0
0.0,16.2,65.0,54.0,0.0,16.2,0.0,0.0
90.4,100.0,4.0,1.4000000000000001,4.0,1.4000000000000001,90.4,0.0
0.0,0.0,61.8,47.8,0.0,0.0,0.0,0.0
70.8,96.8,36.0,1.0,28.999999999999996,1.0,67.80000000000001,0.0
0.2,0.0,59.4,39.6,0.2,0.0,0.0,0.0
4.8,100.0,54.0,11.4,2.4,11.4,4.8,0.0
21.4,0.0,52.0,35.8,18.8,0.0,0.0,0.0
18.6,0.0,50.6,28.999999999999996,15.4,0.0,0.0,0.0
83.39999999999999,100.0,26.400000000000002,1.0,24.6,1.0,83.39999999999999,0.0
5.4,100.0,59.0,9.6,0.8,9.6,5.4,0.0
0.0,100.0,63.4,13.4,0.0,13.4,0.0,0.0
7.000000000000001,0.0,55.800000000000004,39.2,6.800000000000001,0.0,0.0,0.0
75.6,100.0,37.0,3.2,29.2,3.2,75.6,0.0
72.6,23.799999999999997,38.6,7.199999999999999,30.0,2.1999999999999997,15.2,0.0
0.0,68.60000000000001,66.4,23.0,0.0,23.0,0.0,0.0
24.4,11.0,51.2,20.8,18.6,4.8,0.0,0.0
80.2,100.0,30.599999999999998,1.2,27.0,1.2,80.2,0.0
95.19999999999999,100.0,3.4000000000000004,0.0,3.4000000000000004,0.0,95.19999999999999,0.0
0.0,100.0,61.199999999999996,15.2,0.0,15.2,0.0,0.0
79.60000000000001,100.0,27.6,1.2,25.6,1.2,79.60000000000001,0.0
0.8,0.0,58.8,38.6,0.8,0.0,0.0,0.0
62.8,100.0,41.6,4.2,27.6,4.2,62.8,0.0
82.39999999999999,100.0,30.0,1.2,27.0,1.2,82.39999999999999,0.0
61.4,66.8,41.0,6.4,27.400000000000002,6.4,40.0,0.0
0.0,33.0,63.6,50.6,0.0,32.2,0.0,0.0
0.0,0.0,63.2,59.4,0.0,0.0,0.0,0.0
